Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
  0.00      0.10     0.00       12     0.00     0.00  std::_Vector_base<std::string, std::allocator<std::string> >::_Vector_base()
  0.00      0.10     0.00       12     0.00     0.00  std::vector<Token, std::allocator<Token> >::end()
  0.00      0.10     0.00       12     0.00     0.00  std::vector<std::string, std::allocator<std::string> >::vector()
  0.00      0.10     0.00       11     0.00     0.00  __gnu_cxx::new_allocator<Token>::new_allocator(__gnu_cxx::new_allocator<Token> const&)
  0.00      0.10     0.00       10     0.00     0.00  std::initializer_list<Class>::begin() const
  0.00      0.10     0.00       10     0.00     0.00  std::string* std::__addressof<std::string>(std::string&)
  0.00      0.10     0.00       10     0.00     0.00  std::operator|(std::_Ios_Openmode, std::_Ios_Openmode)
  0.00      0.10     0.00        9     0.00     0.00  name_is_method(std::string)
  0.00      0.10     0.00        9     0.00     0.00  string_iter_until(std::string&, unsigned int&, char)
  0.00      0.10     0.00        9     0.00     0.00  __gnu_cxx::new_allocator<std::string>::max_size() const
  0.00      0.10     0.00        9     0.00     0.00  std::_Iter_base<__gnu_cxx::__normal_iterator<Token*, std::vector<Token, std::allocator<Token> > >, true>::_S_base(__gnu_cxx::__normal_iterator<Token*, std::vector<Token, std::allocator<Token> > >)
  0.00      0.10     0.00        9     0.00     0.00  std::_Niter_base<__gnu_cxx::__normal_iterator<Token*, std::vector<Token, std::allocator<Token> > > >::iterator_type std::__niter_base<__gnu_cxx::__normal_iterator<Token*, std::vector<Token, std::allocator<Token> > > >(__gnu_cxx::__normal_iterator<Token*, std::vector<Token, std::allocator<Token> > >)
  0.00      0.10     0.00        9     0.00     0.00  std::remove_reference<std::vector<Token, std::allocator<Token> >&>::type&& std::move<std::vector<Token, std::allocator<Token> >&>(std::vector<Token, std::allocator<Token> >&)
  0.00      0.10     0.00        8     0.00     0.00  tokens_load(std::string, std::vector<Token, std::allocator<Token> >&)
  0.00      0.10     0.00        8     0.00     0.00  token_compat(unsigned short)
  0.00      0.10     0.00        8     0.00     0.00  assemble_keyword_new(Configuration*, TokenContext, bool&, std::string&, std::basic_ofstream<char, std::char_traits<char> >&, std::basic_ofstream<char, std::char_traits<char> >&, unsigned int&, Environment&)
  0.00      0.10     0.00        8     0.00     0.00  assemble_expression_keyword(TokenContext, std::string&)
  0.00      0.10     0.00        8     0.00     0.00  Configuration::~Configuration()
  0.00      0.10     0.00        8     0.00     0.00  __gnu_cxx::__normal_iterator<Token const*, std::vector<Token, std::allocator<Token> > >::__normal_iterator(Token const* const&)
  0.00      0.10     0.00        8     0.00     0.00  std::vector<Class, std::allocator<Class> >::_M_check_len(unsigned int, char const*) const
  0.00      0.10     0.00        8     0.00     0.00  Class* std::__uninitialized_copy<false>::__uninit_copy<Class*, Class*>(Class*, Class*, Class*)
  0.00      0.10     0.00        8     0.00     0.00  std::fpos<int>::fpos(long long)
  0.00      0.10     0.00        8     0.00     0.00  void std::vector<Class, std::allocator<Class> >::_M_emplace_back_aux<Class const&>(Class const&)
  0.00      0.10     0.00        8     0.00     0.00  Class* std::uninitialized_copy<Class*, Class*>(Class*, Class*, Class*)
  0.00      0.10     0.00        8     0.00     0.00  Class* std::__uninitialized_copy_a<Class*, Class*, Class>(Class*, Class*, Class*, std::allocator<Class>&)
  0.00      0.10     0.00        8     0.00     0.00  Class* std::__uninitialized_move_if_noexcept_a<Class*, Class*, std::allocator<Class> >(Class*, Class*, Class*, std::allocator<Class>&)
  0.00      0.10     0.00        7     0.00     0.01  add_field(Environment&, Class, Variable)
  0.00      0.10     0.00        7     0.00     0.00  Configuration::Configuration(Configuration const&)
  0.00      0.10     0.00        7     0.00     0.00  _ZN9__gnu_cxx13new_allocatorI8VariableE9constructIS1_IRKS1_EEEvPT_DpOT0_
  0.00      0.10     0.00        7     0.00     0.00  std::allocator<Token>::allocator(std::allocator<Token> const&)
  0.00      0.10     0.00        7     0.00     0.00  _ZNSt16allocator_traitsISaI8VariableEE12_S_constructIS0_IRKS0_EEENSt9enable_ifIXsrNS2_18__construct_helperIT_IDpT0_EEE5valueEvE4typeERS1_PS8_DpOS9_
  0.00      0.10     0.00        7     0.00     0.00  _ZNSt16allocator_traitsISaI8VariableEE9constructIS0_IRKS0_EEEvRS1_PT_DpOT0_
  0.00      0.10     0.00        7     0.00     0.00  std::vector<Variable, std::allocator<Variable> >::push_back(Variable const&)
  0.00      0.10     0.00        7     0.00     0.00  void std::_Destroy<std::string>(std::string*)
  0.00      0.10     0.00        6     0.00     0.00  context_assemble_string(TokenContext, Environment&, std::string, std::string&)
  0.00      0.10     0.00        6     0.00     0.00  Class::native()
  0.00      0.10     0.00        6     0.00     0.00  __gnu_cxx::__normal_iterator<Token*, std::vector<Token, std::allocator<Token> > >::difference_type __gnu_cxx::operator-<Token*, std::vector<Token, std::allocator<Token> > >(__gnu_cxx::__normal_iterator<Token*, std::vector<Token, std::allocator<Token> > > const&, __gnu_cxx::__normal_iterator<Token*, std::vector<Token, std::allocator<Token> > > const&)
  0.00      0.10     0.00        6     0.00     0.00  std::vector<std::string, std::allocator<std::string> >::max_size() const
  0.00      0.10     0.00        6     0.00     0.00  std::_Iter_base<__gnu_cxx::__normal_iterator<Token*, std::vector<Token, std::allocator<Token> > >, false>::_S_base(__gnu_cxx::__normal_iterator<Token*, std::vector<Token, std::allocator<Token> > >)
  0.00      0.10     0.00        6     0.00     0.00  std::_Vector_base<Token, std::allocator<Token> >::_Vector_impl::_M_swap_data(std::_Vector_base<Token, std::allocator<Token> >::_Vector_impl&)
  0.00      0.10     0.00        6     0.00     0.00  std::move_iterator<std::string*>::move_iterator(std::string*)
  0.00      0.10     0.00        6     0.00     0.00  std::enable_if<std::allocator_traits<std::allocator<std::string> >::__maxsize_helper<std::allocator<std::string> const>::value, unsigned int>::type std::allocator_traits<std::allocator<std::string> >::_S_max_size<std::allocator<std::string> const>(std::allocator<std::string> const&)
  0.00      0.10     0.00        6     0.00     0.00  std::allocator_traits<std::allocator<std::string> >::max_size(std::allocator<std::string> const&)
  0.00      0.10     0.00        6     0.00     0.00  void std::vector<Scope*, std::allocator<Scope*> >::_M_emplace_back_aux<Scope* const&>(Scope* const&)
  0.00      0.10     0.00        6     0.00     0.00  std::vector<std::string, std::allocator<std::string> >::operator[](unsigned int)
  0.00      0.10     0.00        6     0.00     0.00  std::_Miter_base<__gnu_cxx::__normal_iterator<Token*, std::vector<Token, std::allocator<Token> > > >::iterator_type std::__miter_base<__gnu_cxx::__normal_iterator<Token*, std::vector<Token, std::allocator<Token> > > >(__gnu_cxx::__normal_iterator<Token*, std::vector<Token, std::allocator<Token> > >)
  0.00      0.10     0.00        6     0.00     0.00  std::move_iterator<std::string*> std::__make_move_if_noexcept_iterator<std::string*, std::move_iterator<std::string*> >(std::string*)
  0.00      0.10     0.00        6     0.00     0.00  std::remove_reference<std::allocator<Token>&>::type&& std::move<std::allocator<Token>&>(std::allocator<Token>&)
  0.00      0.10     0.00        6     0.00     0.00  bool std::operator==<std::string*>(std::move_iterator<std::string*> const&, std::move_iterator<std::string*> const&)
  0.00      0.10     0.00        6     0.00     0.00  bool std::operator!=<std::string*>(std::move_iterator<std::string*> const&, std::move_iterator<std::string*> const&)
  0.00      0.10     0.00        5     0.00     0.00  name_get_method(std::string)
  0.00      0.10     0.00        5     0.00     0.00  assemble_keyword_else(Configuration*, TokenContext, bool&, std::string&, std::basic_ofstream<char, std::char_traits<char> >&, std::basic_ofstream<char, std::char_traits<char> >&, unsigned int&, Environment&)
  0.00      0.10     0.00        5     0.00     0.01  assemble_keyword_class(Configuration*, TokenContext, bool&, std::string&, std::basic_ofstream<char, std::char_traits<char> >&, std::basic_ofstream<char, std::char_traits<char> >&, unsigned int&, Environment&)
  0.00      0.10     0.00        5     0.00     0.00  context_enforce_expression_string(TokenContext, Environment&, Class&)
  0.00      0.10     0.00        5     0.00     0.00  Class::Class(std::string, std::vector<Class, std::allocator<Class> >)
  0.00      0.10     0.00        5     0.00     0.00  std::initializer_list<Class>::end() const
  0.00      0.10     0.00        5     0.00     0.00  std::initializer_list<Class>::size() const
  0.00      0.10     0.00        5     0.00     0.00  std::allocator<Class>::allocator()
  0.00      0.10     0.00        5     0.00     0.00  std::_Vector_base<Class, std::allocator<Class> >::_Vector_base(std::allocator<Class> const&)
  0.00      0.10     0.00        5     0.00     0.00  Class* std::__uninitialized_copy<false>::__uninit_copy<Class const*, Class*>(Class const*, Class const*, Class*)
  0.00      0.10     0.00        5     0.00     0.00  void std::vector<Class, std::allocator<Class> >::_M_range_initialize<Class const*>(Class const*, Class const*, std::forward_iterator_tag)
  0.00      0.10     0.00        5     0.00     0.00  std::vector<Class, std::allocator<Class> >::vector(std::initializer_list<Class>, std::allocator<Class> const&)
  0.00      0.10     0.00        5     0.00     0.00  void std::vector<Variable, std::allocator<Variable> >::_M_emplace_back_aux<Variable const&>(Variable const&)
  0.00      0.10     0.00        5     0.00     0.00  std::iterator_traits<Class const*>::difference_type std::__distance<Class const*>(Class const*, Class const*, std::random_access_iterator_tag)
  0.00      0.10     0.00        5     0.00     0.00  Class* std::uninitialized_copy<Class const*, Class*>(Class const*, Class const*, Class*)
  0.00      0.10     0.00        5     0.00     0.00  std::iterator_traits<Class const*>::iterator_category std::__iterator_category<Class const*>(Class const* const&)
  0.00      0.10     0.00        5     0.00     0.00  Class* std::__uninitialized_copy_a<Class const*, Class*, Class>(Class const*, Class const*, Class*, std::allocator<Class>&)
  0.00      0.10     0.00        5     0.00     0.00  std::iterator_traits<Class const*>::difference_type std::distance<Class const*>(Class const*, Class const*)
  0.00      0.10     0.00        4     0.00     0.00  enforce_package(Configuration*, std::vector<Token, std::allocator<Token> >&, Environment&)
  0.00      0.10     0.00        4     0.00     0.00  lexer_log_tokens(std::vector<Token, std::allocator<Token> >)
  0.00      0.10     0.00        4     0.00     0.00  assemble_keyword_while(Configuration*, TokenContext, bool&, std::string&, std::basic_ofstream<char, std::char_traits<char> >&, std::basic_ofstream<char, std::char_traits<char> >&, unsigned int&, Environment&)
  0.00      0.10     0.00        4     0.00     0.00  assemble_keyword_import(Configuration*, TokenContext, bool&, std::string&, std::basic_ofstream<char, std::char_traits<char> >&, std::basic_ofstream<char, std::char_traits<char> >&, unsigned int&, Environment&)
  0.00      0.10     0.00        4     0.00     0.00  assemble_keyword_native(Configuration*, TokenContext, bool&, std::string&, std::basic_ofstream<char, std::char_traits<char> >&, std::basic_ofstream<char, std::char_traits<char> >&, unsigned int&, Environment&)
  0.00      0.10     0.00        4     0.00     0.00  contents(std::string, std::string)
  0.00      0.10     0.00        4     0.00     0.00  tokenize(std::string)
  0.00      0.10     0.00        4     0.00     0.00  _ZN9__gnu_cxx13new_allocatorISsE9constructISsIRKSsEEEvPT_DpOT0_
  0.00      0.10     0.00        4     0.00     0.00  __gnu_cxx::__alloc_traits<std::allocator<Token> >::_S_select_on_copy(std::allocator<Token> const&)
  0.00      0.10     0.00        4     0.00     0.00  std::vector<Token, std::allocator<Token> >::end() const
  0.00      0.10     0.00        4     0.00     0.00  std::vector<Token, std::allocator<Token> >::begin() const
  0.00      0.10     0.00        4     0.00     0.00  std::allocator<Token>::allocator(std::allocator<Token> const&)
  0.00      0.10     0.00        4     0.00     0.00  std::allocator<Token>::~allocator()
  0.00      0.10     0.00        4     0.00     0.00  std::_Vector_base<Token, std::allocator<Token> >::_Vector_impl::_Vector_impl(std::allocator<Token> const&)
  0.00      0.10     0.00        4     0.00     0.00  std::_Vector_base<Token, std::allocator<Token> >::_M_create_storage(unsigned int)
  0.00      0.10     0.00        4     0.00     0.00  std::_Vector_base<Token, std::allocator<Token> >::_Vector_base(unsigned int, std::allocator<Token> const&)
  0.00      0.10     0.00        4     0.00     0.00  std::allocator_traits<std::allocator<Token> >::select_on_container_copy_construction(std::allocator<Token> const&)
  0.00      0.10     0.00        4     0.00     0.00  std::enable_if<!(std::allocator_traits<std::allocator<Token> >::__select_helper<std::allocator<Token> const>::value), std::allocator<Token> const>::type std::allocator_traits<std::allocator<Token> >::_S_select<std::allocator<Token> const>(std::allocator<Token> const&)
  0.00      0.10     0.00        4     0.00     0.00  _ZNSt16allocator_traitsISaISsEE12_S_constructISsIRKSsEEENSt9enable_ifIXsrNS1_18__construct_helperIT_IDpT0_EEE5valueEvE4typeERS0_PS7_DpOS8_
  0.00      0.10     0.00        4     0.00     0.00  _ZNSt16allocator_traitsISaISsEE9constructISsIRKSsEEEvRS0_PT_DpOT0_
  0.00      0.10     0.00        4     0.00     0.00  Token* std::__uninitialized_copy<false>::__uninit_copy<__gnu_cxx::__normal_iterator<Token const*, std::vector<Token, std::allocator<Token> > >, Token*>(__gnu_cxx::__normal_iterator<Token const*, std::vector<Token, std::allocator<Token> > >, __gnu_cxx::__normal_iterator<Token const*, std::vector<Token, std::allocator<Token> > >, Token*)
